HourOfYear,Electrolyzer_Capacity_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pIES_MW,H2_Storage_Level_kg,H2_to_Market_kg_hr,H2_from_Storage_kg_hr,H2_net_to_Storage_kg_hr,"Electrolyzer_Status (0=off, 1=on)","Electrolyzer_Startup (0=no, 1=yes)","Electrolyzer_Shutdown (0=no, 1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,RegUp_Turbine_MW,RegDown_Turbine_MW,SR_Turbine_MW,NSR_Turbine_MW,RegUp_Electrolyzer_MW,RegDown_Electrolyzer_MW,SR_Electrolyzer_MW,NSR_Electrolyzer_MW,ECRS_Turbine_MW,ECRS_Electrolyzer_MW,Total_RegUp_MW,Total_RegDown_MW,Total_SR_MW,Total_NSR_MW,Total_ECRS_MW,EnergyPrice_LMP_USDperMWh,p_RegU_ERCOT,deploy_factor_RegU_ERCOT,loc_RegU_ERCOT,p_RegD_ERCOT,deploy_factor_RegD_ERCOT,loc_RegD_ERCOT,p_Spin_ERCOT,deploy_factor_Spin_ERCOT,loc_Spin_ERCOT,p_NSpin_ERCOT,deploy_factor_NSpin_ERCOT,loc_NSpin_ERCOT,p_ECRS_ERCOT,deploy_factor_ECRS_ERCOT,loc_ECRS_ERCOT,Deployed_Up_Reserves_MW,Deployed_Down_Reserves_MW,Revenue_Energy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
6167,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9658,16.5025,0.8135,-0.1633,13.1209,0.746,-0.5042,15.0769,0.8048,0.3127,9.7024,0.8965,0.1733,11.6041,0.9116,0.2425,0.0,0.0,17087.004,0.0,0.061,17087.065,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16327.065
6168,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9175,10.3313,0.8065,0.2845,11.962,0.7361,0.1421,3.0,0.9083,-0.2301,13.6731,0.9038,-0.4261,8.403,0.9213,-0.3694,0.0,0.0,13648.65,0.0,-0.599,13648.051,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12888.051
6169,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4556,8.837,0.8177,0.536,6.34,0.696,0.0052,3.0,0.9294,0.2473,4.6749,0.9452,0.2029,10.3662,0.8898,0.426,0.0,0.0,12713.128,0.0,1.4174,12714.5454,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11954.5454
6170,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3761,7.8572,0.7678,-0.1933,8.1904,0.6887,-0.2032,13.0902,0.852,-0.4405,16.7794,0.9095,-0.0199,4.1469,0.867,-0.3763,0.0,0.0,13062.918,0.0,-1.2332,13061.6848,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12301.6848
6171,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1645,9.1039,0.7831,0.0833,13.0617,0.6926,-0.6806,3.0,0.9419,-0.1657,14.1636,0.8682,-0.084,9.2932,0.8448,-0.0707,0.0,0.0,9942.51,0.0,-0.9177,9941.5923,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9181.5923
6172,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2377,8.9509,0.7583,0.5822,6.6338,0.6858,-0.1128,25.3105,0.9299,-0.2594,7.3199,0.8732,-0.3816,10.201,0.8495,0.1451,0.0,0.0,11490.326,0.0,-0.0265,11490.2995,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10730.2995
6173,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3167,12.4649,0.7441,0.3002,7.5453,0.7016,0.0319,10.4386,0.9211,0.3955,7.7365,0.8607,0.0559,9.8335,0.8651,-0.0013,0.0,0.0,10380.346,0.0,0.7822,10381.1282,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9621.1282
6174,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9521,11.1488,0.7022,-0.3031,7.9705,0.7126,0.3228,11.104,0.9471,0.253,9.6531,0.8718,-0.1789,12.7466,0.8726,-0.0653,0.0,0.0,8721.798,0.0,0.0285,8721.8265,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7961.8265
6175,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2306,6.8494,0.6942,-0.0661,9.2918,0.7108,-0.0827,7.8749,0.922,-0.0643,13.2258,0.856,-0.0858,4.3185,0.8788,-0.1147,0.0,0.0,12247.628,0.0,-0.4136,12247.2144,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11487.2144
6176,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8055,9.5543,0.6481,0.0644,6.9556,0.7265,0.6702,10.9693,0.9209,0.0188,8.2318,0.8703,0.1704,14.0109,0.8518,0.1707,0.0,0.0,11706.09,0.0,1.0945,11707.1845,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10947.1845
6177,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3977,17.3521,0.6974,0.3182,9.0464,0.7423,-0.1132,22.3873,0.9163,0.231,17.3441,0.9028,-0.0999,4.168,0.9028,0.2631,0.0,0.0,12691.126,0.0,0.5992,12691.7252,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11931.7252
6178,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5335,5.1826,0.6798,-0.3008,3.8784,0.6976,-0.2942,8.9129,0.9266,0.1809,6.3745,0.8986,0.0803,7.1237,0.9025,0.2235,0.0,0.0,11602.73,0.0,-0.1103,11602.6197,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10842.6197
6179,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1191,11.5076,0.6957,0.1936,14.0692,0.7372,0.4129,16.2665,0.9315,0.2402,7.7773,0.8868,-0.442,9.9607,0.889,0.1475,0.0,0.0,17905.258,0.0,0.5522,17905.8102,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17145.8102
6180,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1236,14.176,0.6581,0.1759,11.6927,0.708,0.3527,17.0844,0.9401,-0.4424,6.0672,0.8868,-0.0656,9.4414,0.8796,0.1865,0.0,0.0,17526.968,0.0,0.2071,17527.1751,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16767.1751
6181,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9622,11.6315,0.6837,-0.076,8.1222,0.7177,0.3417,8.9104,0.935,-0.1526,6.8077,0.9371,0.308,9.6661,0.9065,-0.4047,0.0,0.0,18605.636,0.0,0.0164,18605.6524,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17845.6524
6182,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.675,10.7352,0.603,0.536,10.0049,0.7061,0.4474,13.5132,0.9476,-0.1927,15.6013,0.9316,0.2743,14.6747,0.9106,-0.2565,0.0,0.0,16976.5,0.0,0.8085,16977.3085,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16217.3085
6183,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1351,9.4615,0.5945,-0.2278,4.4925,0.7054,0.1585,13.3979,0.9666,-0.3238,20.2891,0.9032,-0.4302,11.8674,0.8576,-0.066,0.0,0.0,14871.338,0.0,-0.8893,14870.4487,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14110.4487
6184,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5343,10.5885,0.6631,0.091,10.4035,0.7452,-0.1707,22.5785,0.9259,-0.1358,14.5798,0.8582,-0.2393,15.6753,0.8492,-0.4279,0.0,0.0,22243.034,0.0,-0.8827,22242.1513,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,21482.1513
6185,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7946,11.812,0.6493,0.0499,7.2221,0.7292,-0.4765,11.5418,0.8898,0.107,25.8482,0.8738,0.0582,18.9033,0.8062,-0.2748,0.0,0.0,18541.948,0.0,-0.5362,18541.4118,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17781.4118
6186,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.005,14.8288,0.6536,0.094,18.6889,0.735,-0.033,4.7392,0.8667,-0.3952,11.5407,0.8886,0.3767,11.7332,0.8669,0.3456,0.0,0.0,17101.9,0.0,0.3881,17102.2881,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16342.2881
6187,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8236,8.6581,0.5918,0.2889,13.3561,0.7625,-0.2426,21.0039,0.8586,-0.3456,10.8578,0.8921,0.3613,14.5631,0.8556,0.0723,0.0,0.0,18932.968,0.0,0.1343,18933.1023,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18173.1023
6188,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9757,13.5964,0.6609,-0.3357,12.969,0.7755,-0.04,15.1451,0.8975,0.2592,16.4679,0.8846,0.057,17.1303,0.886,0.1473,0.0,0.0,19750.766,0.0,0.0878,19750.8538,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18990.8538
6189,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9434,14.8285,0.6611,0.0396,8.8585,0.7758,-0.5373,16.5117,0.9374,-0.0116,10.9674,0.8935,-0.2579,12.5314,0.8957,0.0815,0.0,0.0,16698.492,0.0,-0.6857,16697.8063,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15937.8063
6190,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0294,12.1424,0.7137,0.4924,13.109,0.8291,-0.4235,16.8227,0.9122,-0.1903,18.4007,0.8849,0.0891,5.559,0.9062,-0.1991,0.0,0.0,18251.172,0.0,-0.2314,18250.9406,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17490.9406
6191,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4529,10.4043,0.6878,0.1996,12.1969,0.8034,0.1052,22.1344,0.9066,0.1587,10.1332,0.8752,-0.0752,13.66,0.9098,0.0632,0.0,0.0,16892.102,0.0,0.4515,16892.5535,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16132.5535
6192,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0575,11.6816,0.6411,-0.1652,12.0623,0.8148,0.0828,11.8424,0.8989,-0.1125,15.6101,0.8864,-0.1216,17.1978,0.9489,-0.0364,0.0,0.0,11801.85,0.0,-0.3529,11801.4971,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11041.4971
6193,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6483,6.8964,0.7013,-0.2,8.2151,0.8787,-0.118,15.273,0.9276,0.1429,11.9936,0.8986,-0.3445,9.7818,0.9575,-0.1629,0.0,0.0,11646.354,0.0,-0.6825,11645.6715,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10885.6715
6194,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7235,11.7742,0.7142,0.1294,8.7551,0.8201,-0.3931,13.737,0.9353,-0.0941,15.9899,0.9028,-0.1982,11.1123,0.9515,0.1926,0.0,0.0,13954.93,0.0,-0.3634,13954.5666,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13194.5666
6195,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7732,7.0164,0.7145,-0.1223,5.6856,0.848,0.04,7.4659,0.9805,0.0395,8.1856,0.9074,-0.1019,8.698,0.9778,-0.0397,0.0,0.0,6373.816,0.0,-0.1844,6373.6316,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5613.6316
6196,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5796,9.4749,0.6912,-0.0357,8.5776,0.832,-0.1204,18.3576,0.9786,0.2025,7.5562,0.9392,0.0034,10.7719,0.9814,-0.3118,0.0,0.0,10860.248,0.0,-0.262,10859.986,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10099.986
6197,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8216,13.3028,0.733,-0.1859,8.7982,0.8604,-0.1366,13.8896,0.9537,0.0326,6.4781,0.9519,-0.2822,5.3307,0.937,-0.0293,0.0,0.0,8292.208,0.0,-0.6014,8291.6066,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7531.6066
6198,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9233,12.5071,0.6642,0.5185,13.0118,0.8308,0.2917,6.1767,0.9469,0.0297,14.9895,0.9283,0.013,7.1338,0.9064,0.2187,0.0,0.0,10230.854,0.0,1.0716,10231.9256,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9471.9256
6199,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8006,13.7647,0.6989,0.0866,13.1085,0.8305,0.3534,10.993,0.9269,0.3299,6.4065,0.9361,-0.0686,9.4716,0.8545,-0.018,0.0,0.0,10944.228,0.0,0.6833,10944.9113,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10184.9113
6200,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0823,7.0585,0.6593,0.0132,8.9571,0.756,0.1194,10.3049,0.9705,-0.3132,6.732,0.9263,0.2405,12.4136,0.8296,0.2254,0.0,0.0,11431.274,0.0,0.2853,11431.5593,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10671.5593
6201,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1729,6.6107,0.6837,-0.4081,17.2006,0.7049,0.0931,9.9045,0.8934,-0.3305,15.4591,0.9012,-0.1842,8.4861,0.9004,-0.0844,0.0,0.0,11845.702,0.0,-0.9141,11844.7879,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11084.7879
6202,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8499,11.0277,0.7537,-0.2064,11.153,0.7251,0.3395,12.5048,0.9133,0.4837,6.1355,0.9406,0.2001,17.1036,0.8572,-0.1374,0.0,0.0,11722.962,0.0,0.6795,11723.6415,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10963.6415
6203,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.373,13.528,0.7404,-0.0152,14.3213,0.742,-0.0271,15.8504,0.9302,-0.0446,11.7493,0.9037,-0.0052,13.3215,0.8591,-0.1536,0.0,0.0,19141.74,0.0,-0.2457,19141.4943,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18381.4943
6204,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8286,6.6949,0.7286,-0.0149,15.144,0.7069,-0.1507,7.1645,0.962,0.4039,12.3271,0.9492,0.0574,5.4501,0.919,0.1764,0.0,0.0,19314.868,0.0,0.4721,19315.3401,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18555.3401
6205,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0823,11.7252,0.705,0.4152,14.5536,0.7296,0.0064,9.9923,0.9688,-0.2292,12.9001,0.9121,0.1509,17.2762,0.9285,-0.0846,0.0,0.0,14471.274,0.0,0.2587,14471.5327,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13711.5327
6206,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8639,19.2215,0.6987,0.0309,16.0722,0.737,0.2091,13.4641,0.9642,-0.2396,8.8348,0.843,0.0689,3.0,0.9888,0.1509,0.0,0.0,20468.282,0.0,0.2202,20468.5022,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19708.5022
6207,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5348,17.5214,0.6842,0.2596,10.178,0.7481,0.0639,10.123,0.9341,0.1085,17.3562,0.8689,-0.1938,9.5731,0.9661,0.2353,0.0,0.0,17303.224,0.0,0.4735,17303.6975,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16543.6975
6208,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1667,10.2759,0.6884,0.0448,11.3518,0.7732,-0.5566,8.4658,0.9234,-0.1864,14.8246,0.8915,-0.3962,13.992,0.924,0.1106,0.0,0.0,18683.346,0.0,-0.9838,18682.3622,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17922.3622
6209,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5347,14.4133,0.6815,0.2153,8.3873,0.7129,0.269,11.5723,0.9017,-0.0673,18.7045,0.8844,-0.2454,20.9759,0.9213,-0.2377,0.0,0.0,18443.186,0.0,-0.0661,18443.1199,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17683.1199
6210,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2012,9.1131,0.68,-0.417,13.5105,0.7378,0.1068,11.6261,0.8881,-0.092,11.6292,0.8735,0.1114,21.4141,0.8953,-0.1059,0.0,0.0,17176.456,0.0,-0.3967,17176.0593,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16416.0593
