,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal
,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol
Unit Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5360,5.5,0.0,5.5,5.5,5.5,48224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5362,13.5,0.0,13.5,13.5,13.5,118368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5363,7.0,0.0,7.0,7.0,7.0,61376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5365,5.8,0.0,5.8,5.8,5.8,50854.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5366,11.7,0.0,11.7,11.7,11.7,102585.59999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5369,19.3,0.0,19.3,19.3,19.3,169222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5370,5.4,0.0,5.4,5.4,5.4,47347.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5371,5.956021897810219,1.9259474667760494,7.6,3.7,7.6,52222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5372,9.6,0.0,9.6,9.6,9.6,84172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5374,25.0,0.0,25.0,25.0,25.0,219200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44530109489051095,0.42567566580038546,0.1,0.1,0.97,3904.4,0.0,0.0,0.0,0.0,0.0,0.0,20.413640537128426,25.91121828347973,0.05,0.05,100.0,177864.05
A5375,17.0,0.0,17.0,17.0,17.0,149056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44530109489051095,0.42567566580038546,0.1,0.1,0.97,3904.4,0.0,0.0,0.0,0.0,0.0,0.0,20.413640537128426,25.91121828347973,0.05,0.05,100.0,177864.05
A5376,21.0,0.0,21.0,21.0,21.0,184128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44530109489051095,0.42567566580038546,0.1,0.1,0.97,3904.4,0.0,0.0,0.0,0.0,0.0,0.0,20.413640537128426,25.91121828347973,0.05,0.05,100.0,177864.05
A5377,25.0,0.0,25.0,25.0,25.0,219200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44530109489051095,0.42567566580038546,0.1,0.1,0.97,3904.4,0.0,0.0,0.0,0.0,0.0,0.0,20.413640537128426,25.91121828347973,0.05,0.05,100.0,177864.05
A5378,16.0,0.0,16.0,16.0,16.0,140288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44530109489051095,0.42567566580038546,0.1,0.1,0.97,3904.4,0.0,0.0,0.0,0.0,0.0,0.0,20.413640537128426,25.91121828347973,0.05,0.05,100.0,177864.05
A5380,17.0,0.0,17.0,17.0,17.0,149056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,50.68862619074945,5.827606819788051,50.0,50.0,100.0,441650.0
A5393,44.9,0.0,44.9,44.9,44.9,393683.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,1753600.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5410,1067.4527323034356,54.36508483399766,1078.0,20.0,1088.0,9259085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,0.0,21.46,21.46,21.46,188161.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5420,570.0371806569343,41.880853830166124,580.0,210.0,600.0,4998086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,96448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5422,575.1967381386861,44.62530674810366,585.0,85.0,595.0,5043325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,96448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5426,183.20175638686132,27.92283541152152,190.0,105.0,255.0,1606313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,96448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5427,222.04801551094891,31.90321779610009,215.0,135.0,310.0,1946917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,96448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5433,584.7189781021898,59.26398070819307,597.0,262.0,663.0,5126816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8713.0
A5434,253.50136861313868,3.1881421606450586,254.0,248.0,258.0,2222700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5435,253.50136861313868,3.1881421606450586,254.0,248.0,258.0,2222700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5436,102.28067974452554,31.94928727820261,110.0,32.0,150.0,896797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A5438,43.66172445255474,39.96574424979168,38.0,0.0,105.0,382826.0,162.89461678832117,27.266297269657926,145.0,0.0,200.0,1428260.0,170.8461450729927,47.13503078305475,155.0,40.0,237.0,1497979.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,205.0,205.0,205.0,1797440.0,1.0,0.0,1.0,1.0,1.0,8713.0
A5445,9.99771897810219,0.10677643348728927,10.0,5.0,10.0,87660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5464,2.1113138686131387,1.0744689821033353,2.0,1.0,6.0,18512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5507,22.552577554744527,13.96625241169581,22.0,2.0,50.0,197741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,1753600.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5538,5.759762773722628,0.4474895190835955,6.1,1.0,6.1,50501.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5539,5.9,0.0,5.9,5.9,5.9,51731.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5540,5.985173357664234,0.2458907256170737,6.0,2.0,8.0,52478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5541,5.2,0.0,5.2,5.2,5.2,45593.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5548,,,,,,,,,,,,,,,,,,,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5588,539.7879974651457,66.72002604307193,550.0,165.0,613.8,4258927.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5599,5.0,0.0,5.0,5.0,5.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.041307025547445,2.700854648911807,11.0,1.87,11.0,88042.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5616,39.977471459800825,37.087176724448426,29.0,0.1,145.2,329174.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5639,254.21544962366303,13.108040484976732,256.0,67.4,280.0,1925173.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,4384.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5640,121.45832079446284,20.329009228975302,128.0,15.0,128.0,807212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5641,141.20435796531117,25.095812085134177,149.5,43.8,149.5,968803.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,4384.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5647,316.8194799270073,207.8370407216461,459.5,0.0,459.5,2777873.2,8.0,0.0,8.0,8.0,8.0,70144.0,6.192518248175182,4.490145213413064,4.0,4.0,16.0,54296.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,43840.0,,,,,,
A5648,115.01332472979513,10.40915168257131,117.5,4.0,117.5,712967.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0437956204379562,0.25255226937866854,1.0,1.0,4.0,9152.0,0.8498403284671533,0.49505940211105187,1.2,0.15,1.2,7451.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5657,1.9892107664233578,1.4452598440110378,1.8,0.1,4.4,17441.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5663,42.150172074729596,31.066176208399444,37.0,0.1,100.8,342933.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5673,171.02075729927006,8.10295211819252,172.0,95.0,188.0,1499510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5674,171.02075729927006,8.10295211819252,172.0,95.0,188.0,1499510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5678,14.563132062549938,13.481640363894604,10.0,1.0,51.0,127587.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5692,6.103820711678832,2.9397842946578603,6.1,0.1,18.7,53518.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5693,0.8001464396851546,0.5721537555280872,0.7,0.1,1.8,4371.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5694,0.8255172413793104,0.5692526368184521,0.7,0.1,1.8,5266.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5695,0.8069907735982966,0.5748939277217697,0.7,0.1,1.8,4548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5696,4.7065837071335554,3.352670716335627,4.1,0.1,11.9,32527.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5699,28.440575231756597,14.294890599656087,33.0,0.1,43.3,239299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5701,9.417620674925246,7.015991991297012,8.3,0.1,21.8,44093.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5702,2.7714791328712582,2.4105368520493675,2.0,0.1,8.4,18793.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,350720.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5704,0.7801387044414932,0.5530326754761483,0.7,0.1,2.0,5287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5707,1282.2705291970804,126.59043856443215,1296.0,608.0,1471.0,11242948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,3068.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,3049.5499999999997
A5725,487.6827098540146,44.255852791572416,499.0,245.0,499.0,4276002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5726,108.44564093421288,13.69717889517078,113.0,55.5,119.7,608271.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5727,486.4637317518248,48.58173592215607,499.0,245.0,529.0,4265314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5728,109.96389545573942,10.974549955724587,113.0,55.5,113.0,837265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5739,153.03248703248704,28.924154715714756,164.0,15.0,164.0,1121116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0,0.99,0.99,0.99,8418.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5743,124.44445711678833,23.496080723283892,130.0,43.0,144.0,1091129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3433964416058393,10.030603067980316,1.25,1.25,51.4,29314.899999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5776,13.940351277372264,1.9662315105678565,15.0,8.0,15.0,122229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5783,0.8113387820881778,0.6393887690002006,0.6,0.1,2.5,7048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5800,25.309078467153284,16.709695255116994,25.0,1.0,53.0,221910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,1753600.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5807,38.35480161012076,29.492639509850044,33.0,1.0,101.0,333495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5811,27.725022810218977,20.64102198353152,22.0,6.0,75.0,243093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5821,21.40853102189781,14.1342814759466,19.1,0.3,46.6,187710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5833,38.11795741693963,28.71125488305808,32.5,0.1,98.3,325832.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5840,3.8105979943048163,2.78368452876434,3.3,0.1,8.8,30778.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5845,1.9404991847485262,1.4400458896265738,1.6,0.1,4.5,15471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5846,14.071392785571142,1.144638560233928,14.0,14.0,34.0,112346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.28,0.0,80.28,80.28,80.28,703895.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5847,36.34287974683544,6.153439561549055,39.6,19.2,40.3,298593.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5848,16.370699504887646,3.4275042456134472,18.0,10.0,36.0,128952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64,0.0,80.64,80.64,80.64,707051.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5869,264.69171989051097,15.552622891422216,267.0,125.0,295.0,2320817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5870,262.42039233576645,15.094192808358756,265.0,140.0,293.0,2300902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5873,160.86393704379563,23.452761354653948,170.0,80.0,190.0,1410455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.0,10.01,10.01,10.01,87767.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5876,18.826819180560943,15.071027480397488,15.5,0.1,64.3,145663.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5905,3.5435222672064777,1.5446875134210143,4.0,1.0,7.0,28008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5906,3.771870586724868,2.9344299537142104,3.1,0.1,10.0,29379.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,350720.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5907,31.25269729664202,28.06223486323811,21.9,0.1,98.3,257803.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,350720.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5920,36.83283139402236,30.215752477631188,28.5,1.0,101.0,322876.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,0.0,9.99,9.99,9.99,87042.87
A5935,583.5439041578577,58.580836601670505,605.0,280.0,634.0,4140244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5951,17.954454088624946,11.02906070545484,19.1,0.1,39.5,157209.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5952,10.284420620437956,6.393302285689531,11.4,0.1,34.4,90173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5954,4.19507299270073,1.068321240005661,4.8,1.6,4.8,36782.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,10.4,10.4,10.4,91187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A5962,196.25638686131387,16.505114437450466,196.0,166.0,231.0,1720776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,3857.92,0.0,0.0,0.0,0.0,0.0,0.0,7.005308159476645,1.1640918536900984,6.45,6.45,9.94999999,61037.24999352
A5978,155.0,0.0,155.0,155.0,155.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,9.5,9.5,228.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5979,25.0,0.0,25.0,25.0,25.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,9.5,9.5,228.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5980,150.0,0.0,150.0,150.0,150.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.5,9.5,9.5,228.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5992,245.23232208029196,9.229775116866776,244.0,30.0,260.0,2150197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5993,245.4038549270073,8.206311920972702,244.0,30.0,256.0,2151701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5995,402.741875,118.27469133043891,460.0,100.0,490.0,3221935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,78912.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,43565.0
A5997,149.88844662408758,4.256689923781515,151.0,100.0,151.3,1314221.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,17536.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5998,148.43907390510947,1.831383423098128,148.7,92.0,149.0,1301513.7999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,17536.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6004,49.45663608562691,15.136441594425937,60.0,25.0,60.0,404308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,3156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.1285722483645128,0.07009098013992943,0.17,0.01,0.17,1120.25
A6022,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A6027,24.512203467153284,18.58194756837677,20.0,3.0,65.0,214923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A6035,21.49434306569343,2.5818106985125917,21.7,16.7,27.5,188462.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,3857.92,0.0,0.0,0.0,0.0,0.0,0.0,0.12850912429702743,0.05885572226020778,0.1,0.1,0.25,1119.7
