Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A6458,0.66,1.5393017897735324,0.0,0.0,5.0,0.0,0.18
A6459,0.21507552870090635,0.5084041374786414,0.1,0.0,6.45,0.0,0.18
A6460,0.47436233603098926,1.4484220005978197,0.0,0.0,9.99,0.0,0.24
A6461,0.44692896167213114,1.3877379028289203,0.0,0.0,9.99,0.0,0.24
A6601,0.08376369327073552,0.3796439380302792,0.0,0.0,7.87,0.0,0.0
A6616,0.25366764259150804,2.135288660051215,0.0,0.0,65.4399999,0.0,0.035
A6617,0.24707034725734642,1.0044792111672558,0.0,0.0,10.0,0.0,0.1
A6618,0.020946969696969697,0.08180049914657651,0.0,0.0,0.85,0.0,0.0
A6619,0.0213926499032882,0.08261000760636748,0.0,0.0,0.85,0.0,0.0
A6662,0.028604651162790696,0.12022510783591754,0.0,0.0,0.9,0.0,0.0
A6664,0.4590067856755089,2.5745558778428466,0.0,0.0,65.4399999,0.0,0.24
A6665,0.12032623169107856,0.4057285828921398,0.0,0.0,7.95,0.0,0.17
A6667,0.07522968197879859,0.33127003359144497,0.0,0.0,5.0,0.0,0.0
A6680,0.18802264567522783,0.7198252247102976,0.0,0.0,10.0,0.0,0.18
A6685,0.32429670790081233,1.6328447295599564,0.0,0.0,40.53,0.0,0.24
A6686,0.49113662431113664,2.2111469655767597,0.045,0.0,65.4399999,0.0,0.25
A6687,1.98182740964467,5.725552699470478,0.25,0.0,40.53,0.0,0.75
A6688,2.691576761784232,7.036687069809608,0.25,0.0,43.52,0.05,0.9
A6689,1.2240944877559055,2.7468164372327677,0.45,0.0,26.1999999,0.18,0.89
A6690,0.898509933410596,2.4082830653986576,0.27,0.0,26.1999999,0.18,0.75
A6691,0.8051041666666667,1.3947857747540087,0.24,0.0,7.95,0.18,0.75
A6692,0.9620823239467312,3.7689363956083,0.25,0.0,43.52,0.18,0.45
A6693,1.5377165342519685,4.422536632230829,0.25,0.0,43.52,0.18,0.75
A6694,1.073437989811617,3.5074855164949272,0.24,0.0,43.52,0.18,0.5
A6723,0.8818604651162791,2.0311483345072427,0.1,0.0,9.1,0.0,0.3975
A6725,1.031025641025641,2.160419986672619,0.175,0.0,9.1,0.0,0.45
A6861,3.263634919063492,4.863453099716894,1.07,0.0,65.4399999,0.9,4.6975
A6862,3.3367636971746575,5.206038805998681,0.995,0.0,65.4399999,0.9,4.9025
A6865,0.1736646621506898,1.604377969765176,0.0,0.0,65.4399999,0.0,0.0
A6885,0.7166313554872882,3.2936740285789816,0.0,0.0,40.53,0.0,0.1825
