Time_Period,pIES_MW,pGridSale_MW,pGridPurchase_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_per_hr,qSteam_Electrolyzer_MWth,H2_storage_level_kg,H2_to_storage_kg_per_hr,H2_from_storage_kg_per_hr,H2_to_market_kg_per_hr,BatterySOC_MWh,BatteryCharge_MW,BatteryDischarge_MW,Energy_Revenue_USD,H2_Revenue_USD,AS_Revenue_USD
16,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,26719.773572924616,4979.674796747968,4716.406363967935,4716.406363967935,4.134782608695724,0.0,0.0,14363.571320506828,14149.219091903806,1053.5710116462842
17,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,26787.195318668302,4979.674796747968,4716.406363967935,4716.406363967935,6.434782608695734,2.5,0.0,14852.726352791395,14149.219091903806,860.6272357597483
18,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,26854.61706441199,4979.674796747968,4716.406363967935,4716.406363967935,6.434782608695734,0.0,0.0,18710.63020568018,14149.219091903806,1697.7631551265886
19,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,26922.038810155675,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347818,0.0,2.5,24439.94767818473,14149.219091903806,1760.3331805044716
20,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,26989.46055589936,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347818,0.0,0.0,18112.14806732573,14149.219091903806,1477.9460008927042
21,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27056.882301643047,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,19056.39828527088,14149.219091903806,1444.8212130107247
22,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27124.304047386733,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,17226.96789862184,14149.219091903806,1048.7157930839023
23,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27191.72579313042,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,15381.349328247334,14149.219091903806,1174.6173812095326
24,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27259.147538874106,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,6267.50054079079,14149.219091903806,562.481384447419
25,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27326.56928461779,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,5449.689928915524,14149.219091903806,457.6569363905642
26,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27393.991030361478,4979.674796747968,4716.406363967935,4716.406363967935,7.9,2.5,0.0,5810.38369223169,14149.219091903806,521.3028910786493
27,714.462467177942,714.462467177942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27461.412776105164,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.282608695652204,0.0,9823.858923696702,14149.219091903806,616.3470290299456
28,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27528.83452184885,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956522005,0.0,2.5,31164.889137602837,14149.219091903806,1904.5656066242984
29,716.2913896732163,716.2913896732163,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27596.256267592536,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.45368620037805085,0.0,15307.146997316631,14149.219091903806,1093.7975108863952
30,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27663.678013336223,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,15582.037949491938,14149.219091903806,1410.285936583976
31,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27731.09975907991,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,12080.738253849431,14149.219091903806,1951.1286494698975
32,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27798.521504823595,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.0,13016.090577864472,14149.219091903806,1144.5539027782306
33,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27865.94325056728,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,11060.084999902607,14149.219091903806,755.7491530947848
34,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,27933.364996310967,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16112.4293056384,14149.219091903806,1938.9372088597972
35,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28000.786742054654,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,25458.78509503007,14149.219091903806,3536.519911676047
36,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28068.20848779834,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21269.41012654891,14149.219091903806,1966.5560938347558
37,719.0160758735942,719.0160758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28135.630233542026,4979.674796747968,4716.406363967935,4716.406363967935,7.531521739130465,0.0,2.270999999999985,27948.154869206606,14149.219091903806,1753.6814692859066
38,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28203.051979285712,4979.674796747968,4716.406363967935,4716.406363967935,4.814130434782619,0.0,2.5,45010.356848169526,14149.219091903806,3034.0526428021467
39,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28270.4737250294,4979.674796747968,4716.406363967935,4716.406363967935,4.814130434782605,0.0,0.0,21667.203643658755,14149.219091903806,1464.7245036823763
40,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28337.895470773085,4979.674796747968,4716.406363967935,4716.406363967935,4.814130434782605,0.0,0.0,25172.08706468063,14149.219091903806,1914.3448692325405
41,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28405.31721651677,4979.674796747968,4716.406363967935,4716.406363967935,4.814130434782609,0.0,0.0,21767.547954281057,14149.219091903806,1673.0650983790601
42,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28472.738962260457,4979.674796747968,4716.406363967935,4716.406363967935,2.096739130434792,0.0,2.5,79239.23000899388,14149.219091903806,5892.734325310059
43,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28540.160708004143,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434808,2.5,0.0,18102.541448016247,14149.219091903806,1787.7433630749192
44,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28607.58245374783,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434807,0.0,0.0,22394.699895670452,14149.219091903806,1660.5989518419942
45,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28675.004199491515,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086981,0.0,2.5,84662.33788108078,14149.219091903806,5663.667377605341
46,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28742.4259452352,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086981,0.0,0.0,21072.30523068367,14149.219091903806,1947.5682300605847
47,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28809.847690978888,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869519,0.0,0.0,19921.929383906554,14149.219091903806,1632.3416883686784
48,715.2008887280366,715.2008887280366,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28877.269436722574,4979.674796747968,4716.406363967935,4716.406363967935,3.1,1.5441871455576615,0.0,18681.047213576316,14149.219091903806,1172.5456690396315
49,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,28944.69118246626,4979.674796747968,4716.406363967935,4716.406363967935,3.1,0.0,0.0,17642.680042628523,14149.219091903806,1871.5074831866086
50,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29012.112928209946,4979.674796747968,4716.406363967935,4716.406363967935,5.4,2.5,0.0,17441.864752833175,14149.219091903806,1331.6199731440397
51,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29079.534673953633,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,0.0,22323.025388083093,14149.219091903806,1802.844967276311
52,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29146.95641969732,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,17706.1354309064,14149.219091903806,1643.147040531218
53,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29214.378165441005,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,18123.968800292456,14149.219091903806,1360.2994134025394
54,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29281.79991118469,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,18423.932175330738,14149.219091903806,1948.479968136534
55,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29349.221656928377,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11367.576903355204,14149.219091903806,3223.6559601474037
56,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29416.643402672064,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,14005.19878257003,14149.219091903806,2779.6534550690076
57,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29484.06514841575,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,15875.903430600112,14149.219091903806,2064.5290620288497
58,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29551.486894159436,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,26870.77289450105,14149.219091903806,4054.9313728532634
59,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29618.908639903122,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,24376.50003046094,14149.219091903806,3306.755642664066
60,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29686.33038564681,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,22638.393221467475,14149.219091903806,1955.8899118145614
61,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29753.752131390494,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21283.745028066383,14149.219091903806,1645.644485301451
62,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29821.17387713418,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,23003.933210163006,14149.219091903806,1773.3193366612743
63,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29888.595622877867,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,26490.898004288043,14149.219091903806,1873.2746270924072
64,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,29956.017368621553,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,24856.719231296247,14149.219091903806,1559.5991327920565
65,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30023.43911436524,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,25082.49393019643,14149.219091903806,1895.4265333683047
66,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30090.860860108925,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652193,0.0,2.5,103157.72500717026,14149.219091903806,6964.294459010511
67,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30158.28260585261,4979.674796747968,4716.406363967935,4716.406363967935,7.28260869565219,0.0,0.0,61571.98574292112,14149.219091903806,3712.5151265407326
68,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30225.704351596298,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304361,0.0,2.5,59715.32242440517,14149.219091903806,3983.189596094573
69,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30293.126097339984,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869565113,0.0,2.5,60855.32586966481,14149.219091903806,3735.7275766355015
70,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30360.54784308367,4979.674796747968,4716.406363967935,4716.406363967935,4.147826086956522,2.5,0.0,29869.72907303371,14149.219091903806,2137.3210921416635
71,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30427.969588827356,4979.674796747968,4716.406363967935,4716.406363967935,1.430434782608696,0.0,2.5,64286.124881581854,14149.219091903806,4298.687037416972
72,717.1410758735942,717.1410758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30495.391334571043,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.3960000000000004,44634.86056237251,14149.219091903806,3108.7517332942466
73,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30562.81308031473,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,26766.334218362947,14149.219091903806,1634.3253384589332
74,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30630.234826058415,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,27069.888375609222,14149.219091903806,1652.4231298617542
75,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30697.6565718021,4979.674796747968,4716.406363967935,4716.406363967935,7.9,2.5,0.0,16209.791996951222,14149.219091903806,1040.0541877637122
76,716.9290758735942,716.9290758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30765.078317545787,4979.674796747968,4716.406363967935,4716.406363967935,7.7,0.0,0.18399999999999941,34563.15074786598,14149.219091903806,2388.328406264405
77,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30832.500063289473,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,16291.930180676683,14149.219091903806,937.9506394139376
78,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30899.92180903316,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,2.5,91966.27162657713,14149.219091903806,5411.4175784807
79,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,30967.343554776846,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304339,0.0,2.5,50710.37407446776,14149.219091903806,3236.878287103555
80,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31034.765300520532,4979.674796747968,4716.406363967935,4716.406363967935,1.847826086956497,0.0,2.5,71410.2473581098,14149.219091903806,4883.856445857321
81,717.5250758735942,717.5250758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31102.18704626422,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.7799999999999998,42287.340346610275,14149.219091903806,2823.734442537284
82,715.8377034728381,715.8377034728381,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31169.608792007904,4979.674796747968,4716.406363967935,4716.406363967935,1.8347826086956518,0.9073724007561476,0.0,27724.39425550302,14149.219091903806,1655.8250196649433
83,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31237.03053775159,4979.674796747968,4716.406363967935,4716.406363967935,1.8347826086956514,0.0,0.0,27350.992095336354,14149.219091903806,2092.8591716907436
84,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31304.452283495277,4979.674796747968,4716.406363967935,4716.406363967935,4.134782608695615,2.5,0.0,26494.921089530977,14149.219091903806,1602.446842377932
85,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31371.874029238963,4979.674796747968,4716.406363967935,4716.406363967935,6.434782608695629,2.5,0.0,20384.55446543238,14149.219091903806,1230.1798774999945
86,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31439.29577498265,4979.674796747968,4716.406363967935,4716.406363967935,3.7173913043478137,0.0,2.5,50300.404381219814,14149.219091903806,2515.539144912104
87,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31506.717520726335,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,34840.231475316905,14149.219091903806,1778.776497636988
88,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31574.13926647002,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,22530.860918432532,14149.219091903806,1334.4941522805386
89,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31641.561012213708,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,24355.757087289567,14149.219091903806,1492.5706606079561
90,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31708.982757957394,4979.674796747968,4716.406363967935,4716.406363967935,2.8826086956521966,0.0,2.5,66148.96962809446,14149.219091903806,4787.599550082948
91,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31776.40450370108,4979.674796747968,4716.406363967935,4716.406363967935,2.8826086956522072,0.0,0.0,29400.883012334838,14149.219091903806,2118.4501471689505
92,715.8377034728381,715.8377034728381,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31843.826249444766,4979.674796747968,4716.406363967935,4716.406363967935,3.717391304347876,0.9073724007561432,0.0,26818.859560609882,14149.219091903806,1925.2629280659455
93,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31911.247995188452,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,2.5,64955.022802144296,14149.219091903806,3516.8642645690034
94,716.0066543234998,716.0066543234998,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,31978.66974093214,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.7384215500944636,0.0,16747.39564462666,14149.219091903806,968.8657307684217
95,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32046.091486675825,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,16216.35734164007,14149.219091903806,884.9293927772778
96,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32113.51323241951,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,17524.41710510938,14149.219091903806,1087.161671684151
97,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32180.934978163197,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869685,0.0,0.0,16983.274572824816,14149.219091903806,1085.8750014606521
98,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32248.356723906883,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869685,0.0,0.0,16997.609474342287,14149.219091903806,1047.3596296148626
99,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32315.77846965057,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869685,0.0,0.0,15137.656002450312,14149.219091903806,876.1421109728741
100,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32383.200215394256,4979.674796747968,4716.406363967935,4716.406363967935,3.979347826086969,2.5,0.0,14252.760489057573,14149.219091903806,936.7071969275274
101,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32450.621961137942,4979.674796747968,4716.406363967935,4716.406363967935,6.279347826086971,2.5,0.0,13763.502612084161,14149.219091903806,1168.1378042420015
102,715.2008887280366,715.2008887280366,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32518.043706881628,4979.674796747968,4716.406363967935,4716.406363967935,7.7,1.544187145557629,0.0,16303.004258555595,14149.219091903806,1205.5363735790968
103,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32585.465452625314,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,13588.512568495129,14149.219091903806,1211.0935686533055
104,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32652.887198369,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21036.46797688999,14149.219091903806,1546.091592218204
105,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32720.308944112687,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,17850.536114631865,14149.219091903806,1685.0253175197058
106,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32787.73068985637,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,22677.81420064052,14149.219091903806,2199.205262440748
107,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32855.15243560006,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,26351.132714492695,14149.219091903806,2895.137535416121
108,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32922.57418134375,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,27390.413074509408,14149.219091903806,2472.1003156986094
109,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,32989.99592708744,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521765,0.0,2.5,27590.241110511077,14149.219091903806,2289.387455987825
110,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33057.41767283113,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304348,0.0,2.5,33484.45450729518,14149.219091903806,2473.6139183617306
111,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33124.83941857482,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304348,0.0,0.0,25218.675494612417,14149.219091903806,1798.4154633279666
112,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33192.26116431851,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869564798,0.0,2.5,45542.59820431599,14149.219091903806,3239.0899907002417
113,716.9000758735942,716.9000758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33259.6829100622,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869383,0.0,0.1549999999999961,28371.320502697494,14149.219091903806,2631.666207395451
114,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33327.10465580589,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869517,0.0,0.0,20248.04839342904,14149.219091903806,3402.047735274464
115,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33394.52640154958,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869374,0.0,0.0,20799.942101851706,14149.219091903806,2514.7519065165475
116,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33461.94814729327,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869517,0.0,0.0,20513.244071502268,14149.219091903806,2279.4843824850336
117,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,33529.36989303696,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869517,0.0,0.0,20158.45525894484,14149.219091903806,2187.716934045172
