Time,Rse,Reg,Syn,TMR
2024-10-01 16:00:00,0.04,30.59,0.04,0.0
2024-10-01 17:00:00,0.04,70.57,0.04,0.0
2024-10-01 18:00:00,0.04,96.02,0.04,0.0
2024-10-01 19:00:00,0.04,29.71,0.04,0.0
2024-10-01 20:00:00,0.04,35.17,0.04,0.0
2024-10-01 21:00:00,0.04,44.24,0.04,0.0
2024-10-01 22:00:00,0.0,18.81,0.04,0.0
2024-10-01 23:00:00,0.0,38.08,0.04,0.0
2024-10-02 00:00:00,0.04,7.4,0.04,0.0
2024-10-02 01:00:00,0.04,8.95,0.04,0.0
2024-10-02 02:00:00,0.01,8.69,0.01,0.0
2024-10-02 03:00:00,0.0,39.56,0.04,0.0
2024-10-02 04:00:00,0.0,11.76,0.01,0.0
2024-10-02 05:00:00,0.04,64.06,0.04,0.0
2024-10-02 06:00:00,0.0,15.63,0.01,0.0
2024-10-02 07:00:00,0.0,23.07,0.04,0.0
2024-10-02 08:00:00,0.0,6.57,0.04,0.0
2024-10-02 09:00:00,0.0,12.3,0.02,0.0
2024-10-02 10:00:00,0.0,13.32,0.01,0.0
2024-10-02 11:00:00,0.0,16.56,0.04,0.0
2024-10-02 12:00:00,0.0,18.02,0.0,0.0
2024-10-02 13:00:00,0.0,11.75,0.02,0.0
2024-10-02 14:00:00,0.0,7.9,0.01,0.0
2024-10-02 15:00:00,0.0,13.13,0.01,0.0
2024-10-02 16:00:00,0.0,26.29,0.04,0.0
2024-10-02 17:00:00,0.02,8.91,0.02,0.0
2024-10-02 18:00:00,6.11,57.61,6.11,0.0
2024-10-02 19:00:00,118.94,280.07,118.94,0.0
2024-10-02 20:00:00,0.04,18.23,0.04,0.0
2024-10-02 21:00:00,0.0,17.78,0.04,0.0
2024-10-02 22:00:00,0.0,29.44,0.01,0.0
2024-10-02 23:00:00,0.01,8.76,0.01,0.0
2024-10-03 00:00:00,0.01,65.65,0.01,0.0
2024-10-03 01:00:00,0.02,7.16,0.02,0.0
2024-10-03 02:00:00,0.02,6.23,0.02,0.0
2024-10-03 03:00:00,0.01,7.16,0.01,0.0
2024-10-03 04:00:00,0.01,8.32,0.01,0.0
2024-10-03 05:00:00,0.04,12.09,0.04,0.0
2024-10-03 06:00:00,0.02,19.85,0.02,0.0
2024-10-03 07:00:00,0.04,10.06,0.04,0.0
2024-10-03 08:00:00,0.0,10.15,0.02,0.0
2024-10-03 09:00:00,0.0,15.97,0.02,0.0
2024-10-03 10:00:00,0.0,18.01,0.01,0.0
2024-10-03 11:00:00,0.0,11.62,0.04,0.0
2024-10-03 12:00:00,0.0,27.73,0.02,0.0
2024-10-03 13:00:00,0.0,28.04,0.04,0.0
2024-10-03 14:00:00,0.0,351.65,0.04,0.0
2024-10-03 15:00:00,0.02,12.98,0.02,0.0
2024-10-03 16:00:00,0.0,5.43,0.02,0.0
2024-10-03 17:00:00,1.82,19.86,1.82,0.0
2024-10-03 18:00:00,115.89,370.07,115.89,0.0
2024-10-03 19:00:00,0.04,19.61,0.04,0.0
2024-10-03 20:00:00,0.04,71.85,0.04,0.0
2024-10-03 21:00:00,0.0,57.8,0.04,0.0
2024-10-03 22:00:00,0.0,74.09,8.56,0.0
2024-10-03 23:00:00,0.0,27.99,0.04,0.0
2024-10-04 00:00:00,0.0,27.04,0.02,0.0
2024-10-04 01:00:00,0.01,5.82,0.01,0.0
2024-10-04 02:00:00,0.02,4.96,0.02,0.0
2024-10-04 03:00:00,0.01,7.66,0.01,0.0
2024-10-04 04:00:00,0.01,5.01,0.01,0.0
2024-10-04 05:00:00,0.02,6.92,0.02,0.0
2024-10-04 06:00:00,0.04,18.08,0.04,0.0
2024-10-04 07:00:00,0.02,46.11,0.02,0.0
2024-10-04 08:00:00,0.01,11.05,0.01,0.0
2024-10-04 09:00:00,0.01,23.4,0.01,0.0
2024-10-04 10:00:00,0.02,33.74,0.02,0.0
2024-10-04 11:00:00,0.04,23.63,0.04,0.0
2024-10-04 12:00:00,0.0,8.99,0.0,0.0
2024-10-04 13:00:00,0.0,24.91,0.04,0.0
2024-10-04 14:00:00,0.0,25.4,0.02,0.0
2024-10-04 15:00:00,0.0,16.19,0.02,0.0
2024-10-04 16:00:00,0.04,11.3,0.04,0.0
2024-10-04 17:00:00,0.04,11.6,0.04,0.0
2024-10-04 18:00:00,0.04,9.84,0.04,0.0
2024-10-04 19:00:00,2.7,15.08,2.7,0.0
2024-10-04 20:00:00,0.04,32.33,0.04,0.0
2024-10-04 21:00:00,0.0,57.93,0.04,0.0
2024-10-04 22:00:00,0.0,21.87,0.02,0.0
2024-10-04 23:00:00,0.04,14.67,0.04,0.0
2024-10-05 00:00:00,19.75,21.45,19.75,0.0
2024-10-05 01:00:00,0.04,7.52,0.04,0.0
2024-10-05 02:00:00,0.0,8.46,0.0,0.0
2024-10-05 03:00:00,0.04,24.5,0.04,0.0
2024-10-05 04:00:00,0.01,11.45,0.01,0.0
2024-10-05 05:00:00,0.04,22.44,0.04,0.0
2024-10-05 06:00:00,0.04,25.39,0.04,0.0
2024-10-05 07:00:00,0.04,35.75,0.04,0.0
2024-10-05 08:00:00,0.04,19.89,0.04,0.0
2024-10-05 09:00:00,0.04,22.41,0.04,0.0
2024-10-05 10:00:00,0.0,22.41,0.04,0.0
2024-10-05 11:00:00,0.0,20.81,0.01,0.0
2024-10-05 12:00:00,0.0,7.31,0.01,0.0
2024-10-05 13:00:00,0.0,17.77,0.01,0.0
2024-10-05 14:00:00,0.0,9.37,0.01,0.0
2024-10-05 15:00:00,0.0,19.04,0.02,0.0
2024-10-05 16:00:00,0.0,17.99,0.04,0.0
2024-10-05 17:00:00,9.57,36.63,9.57,0.0
2024-10-05 18:00:00,223.86,481.55,223.86,0.0
2024-10-05 19:00:00,0.02,17.19,0.02,0.0
2024-10-05 20:00:00,3.96,37.34,3.96,0.0
2024-10-05 21:00:00,0.0,83.62,0.04,0.0
2024-10-05 22:00:00,0.0,29.39,0.01,0.0
2024-10-05 23:00:00,0.0,34.85,0.01,0.0
2024-10-06 00:00:00,0.04,18.04,0.04,0.0
2024-10-06 01:00:00,0.04,7.96,0.04,0.0
2024-10-06 02:00:00,0.04,3.81,0.04,0.0
2024-10-06 03:00:00,0.04,7.22,0.04,0.0
2024-10-06 04:00:00,0.04,12.43,0.04,0.0
2024-10-06 05:00:00,3.01,18.86,3.01,0.0
2024-10-06 06:00:00,0.04,22.73,0.04,0.0
2024-10-06 07:00:00,0.04,23.96,0.04,0.0
2024-10-06 08:00:00,0.04,12.43,0.04,0.0
2024-10-06 09:00:00,0.02,24.33,0.02,0.0
2024-10-06 10:00:00,0.04,24.89,0.04,0.0
2024-10-06 11:00:00,0.04,23.34,0.04,0.0
2024-10-06 12:00:00,7.41,20.96,7.41,0.0
2024-10-06 13:00:00,0.04,23.19,0.04,0.0
2024-10-06 14:00:00,0.47,6.99,0.47,0.0
2024-10-06 15:00:00,0.0,9.06,0.04,0.0
2024-10-06 16:00:00,0.0,73.95,0.04,0.0
2024-10-06 17:00:00,27.78,84.23,27.78,0.0
2024-10-06 18:00:00,11.28,1359.42,11.28,0.0
2024-10-06 19:00:00,7.23,57.41,7.23,0.0
2024-10-06 20:00:00,14.61,202.19,14.61,0.0
2024-10-06 21:00:00,0.0,71.26,5.76,0.0
2024-10-06 22:00:00,6.43,52.03,6.43,0.0
2024-10-06 23:00:00,0.0,137.4,77.18,0.0
2024-10-07 00:00:00,0.01,23.72,0.01,0.0
2024-10-07 01:00:00,3.52,10.77,3.52,0.0
2024-10-07 02:00:00,0.04,10.24,0.04,0.0
2024-10-07 03:00:00,0.04,6.49,0.04,0.0
2024-10-07 04:00:00,0.01,10.48,0.01,0.0
2024-10-07 05:00:00,3.44,28.29,3.44,0.0
2024-10-07 06:00:00,0.04,22.51,0.04,0.0
2024-10-07 07:00:00,0.02,46.62,0.02,0.0
2024-10-07 08:00:00,0.04,31.71,0.04,0.0
2024-10-07 09:00:00,0.0,30.6,0.02,0.0
2024-10-07 10:00:00,0.04,21.92,0.04,0.0
2024-10-07 11:00:00,0.02,13.09,0.02,0.0
2024-10-07 12:00:00,0.04,23.7,0.04,0.0
2024-10-07 13:00:00,0.04,20.8,0.04,0.0
2024-10-07 14:00:00,0.04,16.36,0.04,0.0
2024-10-07 15:00:00,3.04,21.7,3.04,0.0
2024-10-07 16:00:00,0.04,148.12,0.04,0.0
2024-10-07 17:00:00,0.0,19.03,0.0,0.0
2024-10-07 18:00:00,40.95,69.05,40.95,0.0
2024-10-07 19:00:00,68.14,104.38,68.14,0.0
2024-10-07 20:00:00,0.04,23.8,0.04,0.0
2024-10-07 21:00:00,0.0,76.72,0.04,0.0
2024-10-07 22:00:00,0.0,194.25,13.44,0.0
2024-10-07 23:00:00,3.52,11.48,3.52,0.0
2024-10-08 00:00:00,0.02,10.84,0.02,0.0
2024-10-08 01:00:00,0.04,8.45,0.04,0.0
2024-10-08 02:00:00,0.04,6.49,0.04,0.0
2024-10-08 03:00:00,0.04,13.81,0.04,0.0
2024-10-08 04:00:00,0.04,8.53,0.04,0.0
2024-10-08 05:00:00,0.04,24.47,0.04,0.0
2024-10-08 06:00:00,0.04,38.19,0.04,0.0
2024-10-08 07:00:00,0.0,26.02,0.01,0.0
2024-10-08 08:00:00,0.01,22.35,0.01,0.0
2024-10-08 09:00:00,0.0,12.35,0.0,0.0
2024-10-08 10:00:00,0.01,19.55,0.01,0.0
2024-10-08 11:00:00,0.04,22.28,0.04,0.0
2024-10-08 12:00:00,0.02,21.36,0.02,0.0
2024-10-08 13:00:00,0.02,18.82,0.02,0.0
2024-10-08 14:00:00,0.04,57.77,0.04,0.0
2024-10-08 15:00:00,0.02,6.92,0.02,0.0
2024-10-08 16:00:00,0.02,51.37,0.02,0.0
2024-10-08 17:00:00,0.0,22.54,0.0,0.0
2024-10-08 18:00:00,0.04,50.29,0.04,0.0
2024-10-08 19:00:00,40.19,68.41,40.19,0.0
2024-10-08 20:00:00,0.04,28.84,0.04,0.0
2024-10-08 21:00:00,0.0,31.25,0.04,0.0
2024-10-08 22:00:00,0.04,39.91,0.04,0.0
2024-10-08 23:00:00,0.04,22.47,0.04,0.0
2024-10-09 00:00:00,0.04,11.56,0.04,0.0
2024-10-09 01:00:00,0.01,14.14,0.01,0.0
2024-10-09 02:00:00,0.04,6.8,0.04,0.0
2024-10-09 03:00:00,0.01,10.71,0.01,0.0
2024-10-09 04:00:00,0.01,12.94,0.01,0.0
2024-10-09 05:00:00,0.01,19.74,0.01,0.0
2024-10-09 06:00:00,0.04,19.28,0.04,0.0
2024-10-09 07:00:00,0.0,44.39,0.04,0.0
2024-10-09 08:00:00,0.04,24.54,0.04,0.0
2024-10-09 09:00:00,0.0,31.03,0.01,0.0
2024-10-09 10:00:00,0.02,16.85,0.02,0.0
2024-10-09 11:00:00,0.02,67.0,0.02,0.0
2024-10-09 12:00:00,0.01,19.23,0.01,0.0
2024-10-09 13:00:00,0.02,22.45,0.02,0.0
2024-10-09 14:00:00,0.02,21.59,0.02,0.0
2024-10-09 15:00:00,0.04,10.39,0.04,0.0
2024-10-09 16:00:00,0.02,19.23,0.02,0.0
2024-10-09 17:00:00,0.0,8.96,0.0,0.0
2024-10-09 18:00:00,0.04,31.6,0.04,0.0
2024-10-09 19:00:00,111.75,145.33,111.75,0.0
2024-10-09 20:00:00,0.02,23.19,0.02,0.0
2024-10-09 21:00:00,0.0,19.32,0.04,0.0
2024-10-09 22:00:00,0.0,28.81,0.02,0.0
2024-10-09 23:00:00,0.04,151.3,0.04,0.0
2024-10-10 00:00:00,0.01,10.82,0.01,0.0
2024-10-10 01:00:00,0.01,10.81,0.01,0.0
2024-10-10 02:00:00,0.01,10.24,0.01,0.0
2024-10-10 03:00:00,0.01,8.95,0.01,0.0
2024-10-10 04:00:00,0.01,8.48,0.01,0.0
2024-10-10 05:00:00,0.01,13.05,0.01,0.0
2024-10-10 06:00:00,0.02,20.81,0.02,0.0
2024-10-10 07:00:00,0.01,66.34,0.01,0.0
2024-10-10 08:00:00,0.04,29.53,0.04,0.0
2024-10-10 09:00:00,0.0,19.24,0.02,0.0
2024-10-10 10:00:00,0.02,7.51,0.02,0.0
2024-10-10 11:00:00,0.04,23.5,0.04,0.0
2024-10-10 12:00:00,0.04,12.03,0.04,0.0
2024-10-10 13:00:00,0.04,18.7,0.04,0.0
2024-10-10 14:00:00,0.02,24.9,0.02,0.0
2024-10-10 15:00:00,0.04,15.78,0.04,0.0
2024-10-10 16:00:00,0.04,9.95,0.04,0.0
2024-10-10 17:00:00,0.04,11.42,0.04,0.0
2024-10-10 18:00:00,78.19,172.05,78.19,0.0
2024-10-10 19:00:00,12.83,98.07,12.83,0.0
2024-10-10 20:00:00,0.04,48.19,0.04,0.0
2024-10-10 21:00:00,0.0,55.89,0.04,0.0
2024-10-10 22:00:00,0.0,13.23,0.01,0.0
2024-10-10 23:00:00,0.02,29.78,0.02,0.0
2024-10-11 00:00:00,0.04,9.51,0.04,0.0
2024-10-11 01:00:00,0.04,7.2,0.04,0.0
2024-10-11 02:00:00,0.04,9.69,0.04,0.0
2024-10-11 03:00:00,0.04,10.6,0.04,0.0
2024-10-11 04:00:00,0.04,8.05,0.04,0.0
2024-10-11 05:00:00,0.04,21.52,0.04,0.0
2024-10-11 06:00:00,0.0,15.88,0.01,0.0
2024-10-11 07:00:00,0.04,31.37,0.04,0.0
2024-10-11 08:00:00,0.03,5.39,0.03,0.0
2024-10-11 09:00:00,0.01,20.66,0.01,0.0
2024-10-11 10:00:00,0.01,20.44,0.01,0.0
2024-10-11 11:00:00,6.97,32.93,6.97,0.0
2024-10-11 12:00:00,0.04,15.43,0.04,0.0
2024-10-11 13:00:00,0.02,7.41,0.02,0.0
2024-10-11 14:00:00,0.04,21.7,0.04,0.0
2024-10-11 15:00:00,0.04,21.82,0.04,0.0
2024-10-11 16:00:00,0.05,7.14,0.05,0.0
2024-10-11 17:00:00,0.04,23.11,0.04,0.0
2024-10-11 18:00:00,5.43,12.74,5.43,0.0
2024-10-11 19:00:00,16.76,104.05,16.76,0.0
2024-10-11 20:00:00,0.0,21.27,0.02,0.0
2024-10-11 21:00:00,0.0,22.52,0.02,0.0
2024-10-11 22:00:00,0.0,21.33,0.0,0.0
2024-10-11 23:00:00,0.04,29.6,0.04,0.0
2024-10-12 00:00:00,0.04,12.04,0.04,0.0
2024-10-12 01:00:00,0.04,13.67,0.04,0.0
2024-10-12 02:00:00,0.04,10.16,0.04,0.0
2024-10-12 03:00:00,0.04,9.84,0.04,0.0
2024-10-12 04:00:00,0.04,7.97,0.04,0.0
2024-10-12 05:00:00,0.04,35.5,0.04,0.0
2024-10-12 06:00:00,0.01,27.12,0.01,0.0
2024-10-12 07:00:00,0.02,29.85,0.02,0.0
2024-10-12 08:00:00,0.04,17.19,0.04,0.0
2024-10-12 09:00:00,0.01,16.28,0.01,0.0
2024-10-12 10:00:00,0.01,23.45,0.01,0.0
2024-10-12 11:00:00,0.04,34.63,0.04,0.0
2024-10-12 12:00:00,0.01,9.45,0.01,0.0
2024-10-12 13:00:00,0.04,23.78,0.04,0.0
2024-10-12 14:00:00,0.0,19.76,0.02,0.0
2024-10-12 15:00:00,0.0,8.86,0.01,0.0
2024-10-12 16:00:00,0.0,9.62,0.0,0.0
2024-10-12 17:00:00,0.0,24.88,0.02,0.0
2024-10-12 18:00:00,0.04,18.14,0.04,0.0
2024-10-12 19:00:00,0.04,20.25,0.04,0.0
2024-10-12 20:00:00,0.04,34.0,0.04,0.0
2024-10-12 21:00:00,0.0,16.28,0.01,0.0
2024-10-12 22:00:00,0.0,31.67,0.04,0.0
2024-10-12 23:00:00,0.0,32.75,0.04,0.0
2024-10-13 00:00:00,0.04,7.47,0.04,0.0
2024-10-13 01:00:00,0.04,24.76,0.04,0.0
2024-10-13 02:00:00,0.01,18.92,0.01,0.0
2024-10-13 03:00:00,0.04,22.0,0.04,0.0
2024-10-13 04:00:00,0.02,13.36,0.02,0.0
2024-10-13 05:00:00,0.04,28.63,0.04,0.0
2024-10-13 06:00:00,0.04,19.22,0.04,0.0
2024-10-13 07:00:00,0.02,23.19,0.02,0.0
2024-10-13 08:00:00,0.04,18.63,0.04,0.0
2024-10-13 09:00:00,0.0,28.3,0.0,0.0
2024-10-13 10:00:00,0.04,23.95,0.04,0.0
2024-10-13 11:00:00,0.0,23.54,0.0,0.0
2024-10-13 12:00:00,0.02,22.89,0.02,0.0
2024-10-13 13:00:00,0.01,10.51,0.01,0.0
2024-10-13 14:00:00,0.02,25.35,0.02,0.0
2024-10-13 15:00:00,0.02,22.26,0.02,0.0
2024-10-13 16:00:00,0.0,27.52,0.01,0.0
2024-10-13 17:00:00,0.02,28.86,0.02,0.0
2024-10-13 18:00:00,0.01,53.9,0.01,0.0
2024-10-13 19:00:00,0.04,32.31,0.04,0.0
2024-10-13 20:00:00,0.04,33.11,0.04,0.0
2024-10-13 21:00:00,0.0,24.67,0.02,0.0
2024-10-13 22:00:00,0.0,34.26,0.04,0.0
2024-10-13 23:00:00,0.0,31.29,0.01,0.0
2024-10-14 00:00:00,0.04,17.46,0.04,0.0
2024-10-14 01:00:00,0.04,17.4,0.04,0.0
2024-10-14 02:00:00,0.04,15.54,0.04,0.0
2024-10-14 03:00:00,0.04,12.32,0.04,0.0
2024-10-14 04:00:00,0.04,9.28,0.04,0.0
2024-10-14 05:00:00,0.04,24.28,0.04,0.0
2024-10-14 06:00:00,0.04,22.87,0.04,0.0
2024-10-14 07:00:00,2.39,27.44,2.39,0.0
2024-10-14 08:00:00,6.89,26.74,6.89,0.0
2024-10-14 09:00:00,1.71,35.19,1.71,0.0
2024-10-14 10:00:00,1.46,27.39,1.46,0.0
2024-10-14 11:00:00,1.12,28.17,1.12,0.0
2024-10-14 12:00:00,0.0,39.78,0.85,0.0
2024-10-14 13:00:00,0.0,24.35,0.04,0.0
2024-10-14 14:00:00,0.0,26.32,0.04,0.0
2024-10-14 15:00:00,0.0,34.93,0.04,0.0
2024-10-14 16:00:00,0.0,18.66,0.04,0.0
2024-10-14 17:00:00,0.04,32.95,0.04,0.0
2024-10-14 18:00:00,2.3,22.55,2.3,0.0
2024-10-14 19:00:00,300.0,865.81,300.0,0.0
2024-10-14 20:00:00,6.72,27.26,6.72,0.0
2024-10-14 21:00:00,0.04,51.18,0.04,0.0
2024-10-14 22:00:00,0.0,34.61,0.04,0.0
2024-10-14 23:00:00,0.0,38.48,2.63,0.0
2024-10-15 00:00:00,0.04,21.47,0.04,0.0
2024-10-15 01:00:00,1.8,25.92,1.8,0.0
2024-10-15 02:00:00,0.04,23.6,0.04,0.0
2024-10-15 03:00:00,0.04,22.88,0.04,0.0
2024-10-15 04:00:00,11.03,23.11,11.03,0.0
2024-10-15 05:00:00,33.49,93.02,33.49,0.0
2024-10-15 06:00:00,0.04,30.3,0.04,0.0
2024-10-15 07:00:00,8.12,97.89,8.12,0.0
2024-10-15 08:00:00,32.65,65.14,32.65,0.0
2024-10-15 09:00:00,0.04,49.73,0.04,0.0
2024-10-15 10:00:00,0.04,24.03,0.04,0.0
2024-10-15 11:00:00,0.04,22.37,0.04,0.0
2024-10-15 12:00:00,4.57,29.78,4.57,0.0
2024-10-15 13:00:00,0.04,23.36,0.04,0.0
2024-10-15 14:00:00,0.04,30.29,0.04,0.0
2024-10-15 15:00:00,0.04,19.74,0.04,0.0
2024-10-15 16:00:00,0.04,11.9,0.04,0.0
2024-10-15 17:00:00,0.04,25.16,0.04,0.0
2024-10-15 18:00:00,0.04,29.8,0.04,0.0
2024-10-15 19:00:00,131.93,177.19,131.93,0.0
2024-10-15 20:00:00,13.49,21.05,13.49,0.0
2024-10-15 21:00:00,0.04,42.23,0.04,0.0
2024-10-15 22:00:00,0.0,27.39,0.04,0.0
2024-10-15 23:00:00,0.0,39.26,0.04,0.0
2024-10-16 00:00:00,0.01,34.51,0.01,0.0
2024-10-16 01:00:00,0.04,7.67,0.04,0.0
2024-10-16 02:00:00,0.02,10.02,0.02,0.0
2024-10-16 03:00:00,0.02,24.65,0.02,0.0
2024-10-16 04:00:00,0.02,12.54,0.02,0.0
2024-10-16 05:00:00,0.04,49.27,0.04,0.0
2024-10-16 06:00:00,0.0,42.3,0.0,0.0
2024-10-16 07:00:00,0.04,27.89,0.04,0.0
2024-10-16 08:00:00,2.73,74.11,2.73,0.0
2024-10-16 09:00:00,0.0,25.43,0.0,0.0
2024-10-16 10:00:00,0.01,8.94,0.01,0.0
2024-10-16 11:00:00,0.04,6.87,0.04,0.0
2024-10-16 12:00:00,0.01,7.27,0.01,0.0
2024-10-16 13:00:00,0.04,17.17,0.04,0.0
2024-10-16 14:00:00,0.02,20.19,0.02,0.0
2024-10-16 15:00:00,0.0,10.94,0.01,0.0
2024-10-16 16:00:00,0.0,6.81,0.01,0.0
2024-10-16 17:00:00,0.04,20.31,0.04,0.0
2024-10-16 18:00:00,0.0,34.5,0.0,0.0
2024-10-16 19:00:00,41.57,99.95,41.57,0.0
2024-10-16 20:00:00,8.64,62.53,8.64,0.0
2024-10-16 21:00:00,0.0,36.68,0.02,0.0
2024-10-16 22:00:00,0.0,102.45,12.4,0.0
2024-10-16 23:00:00,0.0,35.34,0.04,0.0
2024-10-17 00:00:00,0.0,57.82,0.04,0.0
2024-10-17 01:00:00,0.0,13.0,0.0,0.0
2024-10-17 02:00:00,0.04,16.2,0.04,0.0
2024-10-17 03:00:00,0.04,12.21,0.04,0.0
2024-10-17 04:00:00,0.0,28.41,0.04,0.0
2024-10-17 05:00:00,0.0,23.23,0.01,0.0
2024-10-17 06:00:00,0.0,20.57,0.0,0.0
2024-10-17 07:00:00,128.14,231.07,128.14,0.0
2024-10-17 08:00:00,3.97,53.05,3.97,0.0
2024-10-17 09:00:00,0.0,78.34,0.04,0.0
2024-10-17 10:00:00,0.02,75.02,0.02,0.0
2024-10-17 11:00:00,0.0,11.44,0.02,0.0
2024-10-17 12:00:00,0.01,25.71,0.01,0.0
2024-10-17 13:00:00,0.01,13.11,0.01,0.0
2024-10-17 14:00:00,0.01,20.12,0.01,0.0
2024-10-17 15:00:00,0.0,12.3,0.0,0.0
2024-10-17 16:00:00,0.0,19.98,0.01,0.0
2024-10-17 17:00:00,0.04,25.15,0.04,0.0
2024-10-17 18:00:00,0.0,28.66,0.01,0.0
2024-10-17 19:00:00,49.74,119.11,49.74,0.0
2024-10-17 20:00:00,0.01,30.28,0.01,0.0
2024-10-17 21:00:00,0.0,390.54,10.92,0.0
2024-10-17 22:00:00,0.0,257.28,0.04,0.0
2024-10-17 23:00:00,0.0,8.46,0.01,0.0
2024-10-18 00:00:00,0.0,25.89,0.04,0.0
2024-10-18 01:00:00,0.0,48.52,0.04,0.0
2024-10-18 02:00:00,0.0,14.17,0.02,0.0
2024-10-18 03:00:00,0.0,28.03,0.04,0.0
2024-10-18 04:00:00,0.0,8.99,0.02,0.0
2024-10-18 05:00:00,0.0,41.86,0.01,0.0
2024-10-18 06:00:00,0.0,33.51,0.01,0.0
2024-10-18 07:00:00,8.06,60.7,8.06,0.0
2024-10-18 08:00:00,241.13,540.85,241.13,0.0
2024-10-18 09:00:00,0.01,23.46,0.01,0.0
2024-10-18 10:00:00,0.04,12.7,0.04,0.0
2024-10-18 11:00:00,0.0,12.57,0.02,0.0
2024-10-18 12:00:00,0.0,10.36,0.01,0.0
2024-10-18 13:00:00,0.0,13.03,0.01,0.0
2024-10-18 14:00:00,0.0,19.82,0.04,0.0
2024-10-18 15:00:00,0.0,16.5,0.01,0.0
2024-10-18 16:00:00,0.0,21.44,0.01,0.0
2024-10-18 17:00:00,0.02,18.79,0.02,0.0
2024-10-18 18:00:00,0.04,46.49,0.04,0.0
2024-10-18 19:00:00,0.04,45.52,0.04,0.0
2024-10-18 20:00:00,0.0,14.32,0.02,0.0
2024-10-18 21:00:00,0.0,48.57,0.04,0.0
2024-10-18 22:00:00,0.0,285.61,13.85,0.0
2024-10-18 23:00:00,0.0,88.95,0.04,0.0
2024-10-19 00:00:00,0.0,21.76,0.02,0.0
2024-10-19 01:00:00,0.0,26.3,0.02,0.0
2024-10-19 02:00:00,0.0,13.87,0.02,0.0
2024-10-19 03:00:00,0.0,20.72,0.02,0.0
2024-10-19 04:00:00,0.0,23.49,0.01,0.0
2024-10-19 05:00:00,0.0,38.08,0.01,0.0
2024-10-19 06:00:00,0.02,23.41,0.02,0.0
2024-10-19 07:00:00,0.01,29.38,0.01,0.0
2024-10-19 08:00:00,0.01,59.49,0.01,0.0
2024-10-19 09:00:00,0.01,15.94,0.01,0.0
2024-10-19 10:00:00,0.01,17.84,0.01,0.0
2024-10-19 11:00:00,0.0,9.15,0.02,0.0
2024-10-19 12:00:00,0.0,13.45,0.04,0.0
2024-10-19 13:00:00,0.0,9.18,0.04,0.0
2024-10-19 14:00:00,0.0,9.06,0.01,0.0
2024-10-19 15:00:00,0.0,14.28,0.01,0.0
2024-10-19 16:00:00,0.0,18.91,0.01,0.0
2024-10-19 17:00:00,0.0,18.88,0.02,0.0
2024-10-19 18:00:00,0.0,28.81,0.04,0.0
2024-10-19 19:00:00,0.0,28.87,0.02,0.0
2024-10-19 20:00:00,0.0,27.34,0.04,0.0
2024-10-19 21:00:00,0.0,8.95,0.0,0.0
2024-10-19 22:00:00,0.04,42.61,0.04,0.0
2024-10-19 23:00:00,0.0,23.2,0.04,0.0
2024-10-20 00:00:00,0.0,8.4,0.01,0.0
2024-10-20 01:00:00,0.0,0.0,0.01,0.0
2024-10-20 02:00:00,0.0,0.0,0.01,0.0
2024-10-20 03:00:00,0.0,0.0,0.01,0.0
2024-10-20 04:00:00,0.0,0.0,0.0,0.0
2024-10-20 05:00:00,0.0,21.69,0.01,0.0
2024-10-20 06:00:00,0.0,20.11,0.01,0.0
2024-10-20 07:00:00,0.0,22.72,0.01,0.0
2024-10-20 08:00:00,0.0,30.95,0.02,0.0
2024-10-20 09:00:00,0.0,19.95,0.0,0.0
2024-10-20 10:00:00,0.0,15.11,0.01,0.0
2024-10-20 11:00:00,0.0,20.35,0.02,0.0
2024-10-20 12:00:00,0.0,10.32,0.01,0.0
2024-10-20 13:00:00,0.0,19.84,0.01,0.0
2024-10-20 14:00:00,0.0,10.32,0.01,0.0
2024-10-20 15:00:00,0.0,11.56,0.01,0.0
2024-10-20 16:00:00,0.0,14.36,0.01,0.0
2024-10-20 17:00:00,0.0,17.14,0.04,0.0
2024-10-20 18:00:00,0.04,23.21,0.04,0.0
2024-10-20 19:00:00,15.25,36.77,15.25,0.0
2024-10-20 20:00:00,0.01,32.13,0.01,0.0
2024-10-20 21:00:00,0.0,23.72,0.01,0.0
2024-10-20 22:00:00,0.0,14.16,0.01,0.0
2024-10-20 23:00:00,0.0,25.07,0.02,0.0
2024-10-21 00:00:00,0.0,0.0,0.01,0.0
2024-10-21 01:00:00,0.0,0.0,0.0,0.0
2024-10-21 02:00:00,0.0,0.0,0.0,0.0
2024-10-21 03:00:00,0.0,0.0,0.0,0.0
2024-10-21 04:00:00,0.0,13.23,0.01,0.0
2024-10-21 05:00:00,0.0,23.79,0.0,0.0
2024-10-21 06:00:00,0.02,13.98,0.02,0.0
2024-10-21 07:00:00,0.0,198.1,0.02,0.0
2024-10-21 08:00:00,2.2,64.47,2.2,0.0
2024-10-21 09:00:00,0.0,16.8,0.02,0.0
2024-10-21 10:00:00,0.0,19.27,0.04,0.0
2024-10-21 11:00:00,0.0,14.33,0.01,0.0
2024-10-21 12:00:00,0.0,11.54,0.01,0.0
2024-10-21 13:00:00,0.0,229.69,0.04,0.0
2024-10-21 14:00:00,0.0,13.47,0.0,0.0
2024-10-21 15:00:00,0.02,22.48,0.02,0.0
2024-10-21 16:00:00,0.0,6.47,0.0,0.0
2024-10-21 17:00:00,0.0,36.63,0.0,0.0
